Package Name,Version
kf6-qqc2-desktop-style,6.16.0
kf6-solid,6.16.0
kf6-sonnet,6.16.0
kf6-syndication,6.16.0
kf6-syntax-highlighting,6.16.0
kf6-threadweaver,6.16.0
kfind,25.04.3
kfloppy,23.04.3
kfourinline,25.04.3
kgamma6,6.4.2
kgeography,25.04.3
kgeotag,1.8.0
kget,25.04.3
kglobalaccel,5.116.0
kglobalacceld6,6.4.2
kgoldrunner,25.04.3
kgpg,25.04.3
kgraphviewer,25.04.3
kguiaddons,5.116.0
khangman,25.04.3
khealthcertificate,25.04.3
khelpcenter,25.04.3
kholidays,5.116.0
ki18n,5.116.0
kicad,9.0.3
kicad-footprints,9.0.3
kicad-packages3D,9.0.3
kicad-symbols,9.0.3
kicad-templates,9.0.3
kiconthemes,5.116.0
kid3,3.9.6
kidentitymanagement,25.04.3
kidletime,5.116.0
kig,25.04.3
kigo,25.04.3
kika-fixedsys-fonts,3.02.9
kile,2.9.95git.20250201T013505~e5dac14
killbots,25.04.3
killerd,1.1
killport,1.1.0
kim-api,2.3.0
kimageformats,5.116.0
kimagemapeditor,25.04.3
kimap,25.04.3
kinfocenter6,6.4.2
kinit,5.116.0
kio,5.116.0
kio-admin,25.04.3
kio-extras,25.04.3
kio-extras5,24.02.2
kio-fuse,5.1.0
kio-gdrive,25.04.3
kio-stash,1.0git.20250301T021103~51f07b6
kio_audiocd,25.04.3
kirigami-addons6,1.9.0
kirigami-gallery,25.04.3
kirigami2,5.116.0
kiriki,25.04.3
kissfft,131.1.0
kitemmodels,5.116.0
kitemviews,5.116.0
kiten,25.04.3
kitinerary,25.04.3
kitty,0.42.2
kiwi-settings,0.1
kjobwidgets,5.116.0
kjournald,25.04.3
kjumpingcube,25.04.3
kldap,25.04.3
kleopatra,25.04.3
klettres,25.04.3
klevernotes,1.2.2
klib,1.0~git.20210716
klickety,25.04.3
klines,25.04.3
klog,6.4
klp-build,0~20250108.8e6c7f6
kmag,25.04.3
kmahjongg,25.04.3
kmail,25.04.3
kmail-account-wizard,25.04.3
kmailtransport,25.04.3
kmbox,25.04.3
kmenuedit6,6.4.2
kmime,25.04.3
kmines,25.04.3
kmix,25.04.3
kmod,34.2
kmousetool,25.04.3
kmouth,25.04.3
kmplot,25.04.3
kmscube,0.0.0.git20230926.96d63eb
kmymoney,5.2.0
knavalbattle,25.04.3
knetwalk,25.04.3
knewstuff,5.116.0
knights,25.04.3
knot,3.4.6
knotifications,5.116.0
knotifyconfig,5.116.0
koan,3.0.1
kochmorse,3.5.1
koi,0.5.1
kokkos,4.3.00
koko,25.04.3
kolf,25.04.3
kollision,25.04.3
kolourpaint,25.04.3
kommit,1.6.0
kompare,25.04.3
kongress,25.04.3
konqueror,25.04.3
konquest,25.04.3
konsole,25.04.3
kontact,25.04.3
kontactinterface,25.04.3
kontrast,25.04.3
konversation,25.04.3
kopeninghours,25.04.3
kopia,0.18.2
kora-icon-theme,1.6.1
korganizer,25.04.3
kosmindoormap,25.04.3
kpackage,5.116.0
kparts,5.116.0
kpat,25.04.3
kphotoalbum,6.0.1
kpimtextedit,25.04.3
kpipewire6,6.4.2
kpkpass,25.04.3
kplotting,5.116.0
kpmcore,25.04.3
kpty,5.116.0
kpublictransport,25.04.3
kqtquickcharts,25.04.3
kquickimageeditor6,0.5.0
kraft,1.2.2
krb5,1.22.1
krb5-appl,1.0.3
krb5-auth-dialog,44.0.alpha1
krdc,25.04.3
krdp6,6.4.2
krecorder,25.04.3
krename,5.0.2git.20250321T014623~262bdbe
kreversi,25.04.3
krfb,25.04.3
kristall,0.4
krita,5.2.10
kronometer,2.3.0
kronosnet,1.33
kross,5.116.0
kruler,25.04.3
krunvm,0.2.3+git12dac81
krusader,2.9.0
kryo,4.0.2
ksanecore,25.04.3
kscreen6,6.4.2
kscreenlocker6,6.4.2
kseexpr,4.0.4.0
kservice,5.116.0
ksh,93vu
kshisen,25.04.3
kshutdown,6.0
ksirk,25.04.3
ksmtp,25.04.3
ksnakeduel,25.04.3
ksnip,1.10.1
kspaceduel,25.04.3
ksquares,25.04.3
ksshaskpass6,6.4.2
kst,2.1.0
kstars,3.7.7
ksudoku,25.04.3
ksystemlog,25.04.3
ksystemstats6,6.4.2
kteatime,25.04.3
ktextaddons,1.6.0
ktexteditor,5.116.0
ktextwidgets,5.116.0
ktikz,0.13.2
ktimer,25.04.3
ktimetracker,6.0.0
ktls-utils,0.10+33.g311d943
ktnef,25.04.3
ktoblzcheck,1.53
ktorrent,25.04.3
ktouch,25.04.3
ktrip,25.04.3
ktuberling,25.04.3
kturtle,25.04.3
kubelogin,0.1.4
kubetui,1.5.3
kubevirt,1.7.0
kubie,0.24.0
kubo,0.29.0
kubrick,25.04.3
kunifiedpush,25.04.3
kunitconversion,5.116.0
kup-backup,0.10.0
kupfer,322
kured,1.15.1
kvantum-qt5,1.1.4
kvantum-qt6,1.1.4
kvirc,5.2.6
kvm_stat,6.12.0
kwallet,5.116.0
kwalletmanager,25.04.3
kwave,25.04.3
kwayland,5.116.0
kwayland-integration6,6.4.2
kwayland6,6.4.2
kweather,25.04.3
kweathercore,25.04.3
kwidgetsaddons,5.116.0
kwin6,6.4.2
kwin6-x11,6.4.2
kwindowsystem,5.116.0
kwordquiz,25.04.3
kxml,2.3.0
kxmlgui,5.116.0
kyotocabinet,1.2.80
labplot,2.12.0
labwc,0.8.1
ladish,1+git.20210227
ladspa,1.17
lager,0.1.1
lagrange,1.18.5
lame,3.100
lammps,20240829.02
language-detector,0.6
lapack,3.12.1
lapack-static,3.12.1
lapackpp,2024.05.31
lapce,0.4.2
lapdog,1.1
lasem,0.4.4
lash,0.5.4
lasso,2.8.2
last-resort-font,15.100
latencytop,0.5
latex2html,2025
latex2rtf,2.3.18a
lato-fonts,2.015
layer-shell-qt6,6.4.2
lazarus,3.6
lazygit,0.41.0
lbdb,0.52.1
lbreakouthd,1.1.9
lcdf-typetools,2.110
lcms2,2.16
lcov,2.0+git.20240123.d981242
ldacBT,2.0.2.3
ldas-tools-al,2.6.7
ldas-tools-al-swig,2.6.10
ldas-tools-cmake,1.3.0
ldas-tools-framecpp,3.0.4
ldc,1.40.1
ldmtool,0.2.5
ldns,1.8.4
leafpad,0.8.19
leancrypto,1.6.0
leancrypto-kmp,1.6.0
ledger,3.3.2
ledmon,1.1.0
leechcraft,0.6.70+git.17739.g0d7a960ef4
leechcraft-doc,0.6.70+git.17739.g0d7a960ef4
leiningen,2.11.2
lemonbar,1.5
lensfun,0.3.4
leocad,23.03
leptonica,1.84.1
less,668
level-zero,1.22.3
leveldb,1.23
levmar,2.6
lf,32
lfortran,0.42.0
lftp,4.9.2
lha,1.14.1~git.20230329
lhasa,0.4.0
lib2geom,1.4.0
lib3270,5.4+git20240817
libArcus,4.13.1
libEMF,1.0.13
libFS,1.0.9
libGLC,0.7.2
libHBAAPI2,2.2.10
libHX,4.27
libICE,1.1.2
libLASi,1.1.3
libQuotient-qt6,0.9.3
libSM,1.2.6
libSavitar,4.13.1
libX11,1.8.12
libXISF,0.2.12+git5.d00de20
libXNVCtrl,510.47.03
libXScrnSaver,1.2.4
libXau,1.0.12
libXaw,1.0.16
libXaw3d,1.6.6
libXbgi,365
libXcomposite,0.4.6
libXcursor,1.2.3
libXdamage,1.1.6
libXdmcp,1.1.5
libXext,1.3.6
libXfixes,6.0.2
libXfont2,2.0.7
libXft,2.3.8
libXi,1.8.2
libXinerama,1.1.5
libXmu,1.2.1
libXp,1.0.4
libXpm,3.5.17
libXpresent,1.0.1
libXrandr,1.5.4
libXrender,0.9.12
libXres,1.2.2
libXt,1.3.1
libXtst,1.2.5
libXv,1.0.12
libXvMC,1.0.14
libXxf86dga,1.1.6
libXxf86vm,1.1.6
libabigail,2.7
libabw,0.1.3
libacars2,2.2.0
libaccounts-glib,1.27
libaccounts-qt5,1.16git.20231124T162152~18557f7
libaccounts-qt6,1.16git.20231124T162152~18557f7
libacm,1.3+g7.110a8a0
libad9361-iio,0.3
libadlmidi,1.5.1
libadplug,2.3.3
libadwaita,1.7.5
libaec,1.1.4
libagdb,20210429
libaio,0.3.113
libalternatives,1.2+30.a5431e9
libansilove,1.4.1
libao,1.2.2+git20180114.d522165
libaom,3.11.0
libaom-devel-doc,3.11.0
libapparmor,4.1.1
libappindicator-gtk3,12.10.1~bzr20200706.298
libarchive,3.8.1
libart_lgpl,2.3.21
libasn1c,0.9.36
libass,0.17.3
libassuan,3.0.2
libatasmart,0.19
libatomic_ops,7.8.2
libavc1394,0.5.4
libavif,1.3.0
libavtp,0.2.0
libayatana-appindicator,0.5.93
libayatana-indicator,0.9.0
libb2,0.98.1
libb64,1.2.1
libbacktrace,1.0+git20241025
libbase,1.1.6
libbde,20240502
libbfio,20240414
libbfoverlay,20240505
libbgcode,0.2.0+git20240829.b5c57c4
libbinio,1.5
libbitmask,2.0
libblastrampoline,5.11.0
libblockdev,3.1.1
libbluray,1.3.4
libbobcat,6.02.02
libbobcat-light,6.02.02
libbpf,1.6.3
libbraiding,1.2
libbraille,0.19.0
libbs2b,3.1.0
libbsd,0.11.7
libbullet,3.17
libburn,1.5.6
libbytesize,2.10
libcaca,0.99.beta20
libcacard,2.8.1
libcaes,20240413
libcamera,0.5.1
libcamera-full,0.5.1
libcanberra,0.30+2
libcangjie,1.3
libcanlock,3.3.0
libcap,2.73
libcap-ng,0.8.5
libcap-ng-python,0.8.5
libcapi20,3.27
libcbor,0.11.0
libcbor-doc,0.11.0
libcdada,0.6.1
libcdata,20240414
libcdatetime,20240414
libcddb,1.3.2
libcddb-utils,1.3.2
libcdio,2.1.0
libcdio-paranoia,10.2+2.0.1
libcdirectory,20240414
libcdr,0.1.7
libcec,7.0.0
libcerf,2.4
libcerror,20240413
libcfile,20240414
libchamplain,0.12.21
libchewing,0.9.1
libchipcard,5.1.6
libcint,5.5.0
libclc,0.2.0+llvm21.1.0
libclocale,20240414
libcloudproviders,0.3.6
libcnotify,20240414
libcompizconfig,0.8.18
libcomps,0.1.21
libconfig,1.7.3
libconfuse,3.3
libcontainers-common,20250409
libcorrect,0.0.0+git.20180109
libcosmos,0.3.1
libcotp,3.1.0
libcpath,20240414
libcpuid,0.7.0
libcpuset,1.0
libcrc32c,1.1.2
libcreg,20240303
libcroco,0.6.13
libcryptopp,8.9.0
libcryptui,3.12.2
libcsplit,20240414
libcss,0.9.1
libcsv,3.0.3
libcthreads,20240413
libctl,4.5.1
libcuckoo,0.3.1
libcue,2.3.0
libcuefile,r475
libcupsfilters,2.1.1
libdaemon,0.14
libdatovka,0.7.0
libdatrie,0.2.13
libdazzle,3.44.0
libdb-4_8,4.8.30
libdb_java-4_8,4.8.30
libdbi,0.9.0.g33
libdbi-devel-doc,0.9.0.g33
libdbi-drivers,0.9.0.g53
libdbus-c++,0.9.1+git20170322
libdbus-c++-api-docs,0.9.1+git20170322
libdbus-c++-glib,0.9.1+git20170322
libdbusmenu-gtk2,16.04.0
libdbusmenu-gtk3,16.04.0
libdbusmenu-lxqt,0.3.0
libdbusmenu-qt5,0.9.3+16.04.20160218
libdc1394,2.2.7
libdca,0.0.7+2
libdecor,0.2.2
libdeflate,1.19
libdevil,1.7.8
libdex,0.10.0
libdict,1.0.3
libdiscid,0.6.4
libdispatch,5.6.3
libdisplay-info,0.2.0
libdlm,4.3.0
libdmapsharing,3.9.13
libdmtx,0.7.7
libdmx,1.1.5
libdnet,1.18.0
libdnf,0.74.0
libdom,0.4.2
libdovi,3.3.1
libdrm,2.4.131
libdv,1.0.0
libdv-playdv,1.0.0
libdvbpsi,1.3.3
libdvdnav,6.1.1
libdvdread,6.1.3
libdwarf,0.11.0
libe-book,0.1.3
libe131,1.4.0
libeXosip2,5.3.0
libebml,1.4.5
libebur128,1.2.6
libeconf,0.7.9
libedit,20210910.3.1
libei,1.5.0
libeot,0.01
libepoxy,1.5.10
libepubgen,0.1.1
liberation-fonts,2.1.5
libertinus-fonts,7.051
libesedb,20240420
libesmtp,1.1.0
libestr,0.1.11
libetebase,0.5.8
libetonyek,0.1.10
libetpan,1.9.4
libev,4.33
libevdev,1.13.3
libevent,2.1.12
libevt,20240421
libevtx,20240504
libewf,20240506
libexe,20210424
libexif,0.6.25
libexmdbpp,1.11.0.58baa16
libextractor,1.13
libexttextcat,3.4.7
libfabric,2.4.0
libfakekey,0.3
libfaketime,0.9.10
libfastjson,1.2304.0
libfcache,20240414
libfcrypto,20240414
libfdata,20240415
libfdatetime,20240415
libff,1.0.0
libffi,3.4.6
libfguid,20240415
libfido2,1.15.0
libfilezilla,0.51.1
libfixbuf,2.4.2
libfixposix,0.5.1
libfm,1.3.2
libfm-extra,1.3.1
libfm-qt,2.2.0
libfm-qt5,1.4.0
libfmapi,20240415
libfmos,20240415
libfole,20240416
libfontenc,1.1.8
libfonts,1.1.6
libformula,1.1.6
libfplist,20240415
libfprint,1.94.7+tod1
libfreehand,0.1.2
libfsapfs,20240429
libfsclfs,20240430
libfsext,20240501
libfsfat,20240501
libfshfs,20240501
libfsntfs,20240501
libfsrefs,20210422
libfsxfs,20240501
libftdi1,1.6rc1.2+git.92d657b
libftxf,20240416
libftxr,20240416
libfusn,20240416
libfvalue,20240415
libfvde,20240502
libfwevt,20240504
libfwnt,20240415
libfwps,20240417
libfwsi,20240423
libgarcon,4.20.0
libgcrypt,1.12.1
libgdata,0.18.1
libgedit-amtk,5.9.1
libgedit-gfls,0.3.0
libgedit-gtksourceview,299.5.0
libgedit-tepl,6.13.0
libgee,0.20.8
libgepub,0.7.3
libgexiv2,0.14.3
libgig,4.4.1
libgit2,1.9.0
libgit2-experimental,1.9.0
libgit2-glib,1.2.1
libglade2,2.6.4
libglib-testing,0.1.1
libglvnd,1.7.0
libgme,0.6.3
libgnome-games-support,2.0.1
libgnome-games-support1_3,1.8.2
libgnome-keyring,3.12.0
libgnomekbd,3.28.1
libgnomesu,2.0.9
libgnt,2.14.3
libgnunetchat,0.5.2
libgooglepinyin,0.1.2
libgovirt,0.3.9
libgpg-error,1.58
libgphoto2,2.5.33
libgpiod,1.6.3
libgpod,0.8.3
libgravatar,25.04.3
libgsf,1.14.53
libgsm,1.0.22
libgtop,2.41.3+4
libgtpnl,1.2.5
libgudev,238
libguess,1.2
libguestfs,1.58.1
libgusb,0.4.9
libgweather4,4.4.4
libgxps,0.3.2+5
libhandy,1.8.3
libhangul,0.2.0
libharu,2.4.4
libhdhomerun,20190621
libheif,1.21.2
libheimdal,7.8.0
libhibr,20210421
libhmac,20240417
libhomfly,1.02r6
libhts,1.20
libhubbub,0.3.7
libhugetlbfs,2.24.9.ga83fbb2
libica,4.4.1
libical,3.0.18
libical-glib,3.0.18
libicns,0.8.1+git20201014
libid3tag,0.16.3
libidl,0.8.14
libidn,1.43
libidn2,2.3.8
libiec61883,1.2.0
libieee1284,0.2.11
libiio,0.26
libimagequant,2.18.0
libime,1.1.11
libimobiledevice,1.3.0+190git.20230705
libimobiledevice-glue,1.3.1+git11.20241227
libinput,1.30.1
libinput-extra,1.30.1
libinstpatch,1.1.6
libint,2.7.2
libiptcdata,1.0.5
libircclient,1.10
libirman,0.5.2
libiscsi,1.19.0+git.20230208
libisoburn,1.5.6
libisofs,1.5.6
libite,2.6.1
libixion,0.19.0
libjansson,2.14
libjaylink,0.3.1
libjcat,0.2.3
libjodycode,3.1
libjpeg-turbo,3.0.4
libjpeg62-turbo,3.0.4
libjxl,0.11.2
libjxl-gtk,0.11.2
libkate,0.4.1
libkcapi,1.4.0
libkcddb,25.04.3
libkcddb-qt6,25.04.3
libkcompactdisc-qt6,25.04.3
libkdcraw,25.04.3
libkdcraw-qt6,25.04.3
libkdecoration2,5.27.11
libkdegames,25.04.3
libkdepim,25.04.3
libkdumpfile,0.5.4
libkeccak,1.4
libkeduvocdocument,25.04.3
libkexiv2,25.04.3
libkexiv2-qt6,25.04.3
libkgapi6,25.04.3
libkkc,0.3.6~git20240902.ce17a35
libkleo,25.04.3
libkmahjongg,25.04.3
libkmip,0.2.0
libkomparediff2,25.04.3
libkrun,1.4.10
libkrunfw,5.2.1
libksane,25.04.3
libksba,1.6.7
libkscreen6,6.4.2
libksi,3.4.0.5
libksieve,25.04.3
libksysguard6,6.4.2
libktorrent,25.04.3
liblangtag,0.6.7
liblastfm-qt5,1.1.0
liblastfm-qt6,1.2.0git.20250222T104528~81e8f9d
liblayout,0.2.10
liblbxutil,1.1.0
liblc3,1.1.1
libliftoff,0.5.0
liblightgrep,1.4
liblms7002m,0.0.0+git.20200518
liblnk,20240423
liblo,0.32
libloader,1.1.6
liblockfile,1.17
liblogging,1.0.6
liblognorm,2.0.6
liblouis,3.34.0
liblqr,0.4.2
liblrdf,0.6.1
libltc,1.3.2
libluksde,20240503
liblxqt,2.2.0
libm4ri,20200125
libm4rie,20200125
libmaa,1.5.1
libmad,0.15.1b
libmaia,0.9.0
libmanette,0.2.9
libmapidb,20240420
libmatekbd,1.28.0
libmatemixer,1.28.0
libmateweather,1.28.0
libmatroska,1.7.1
libmaxminddb,1.12.2
libmbd,0.12.8
libmbd-mvapich2,0.12.8
libmbd-openmpi4,0.12.8
libmbim,1.34.0
libmd,1.1.0
libmdmp,20210420
libmediaart,1.9.7
libmediainfo,24.06
libmemcache,1.4.0.rc2
libmemcached,1.1.4
libmetal,2020.10.0
libmetalink,0.1.3
libmfx,23.2.2
libmfx-gen,26.1.1
libmicro,0.4.2+hg.20120726
libmicrodns,0.2.0+6
libmicrohttpd,1.0.1
libmikmod,3.3.11.1
libminizinc,2.8.7
libmirage,3.2.9
libmirisdr,0.0.0+git.20130608
libmlt,7.30.0
libmms,0.6.4
libmng,2.0.3
libmnl,1.0.5
libmodbus,3.1.11
libmodi,20240507
libmodplug,0.8.9.0+git20170610.f6dd59a
libmodulemd,2.15.0
libmowgli2,2.1.3
libmpcdec,1.2.6
libmpdclient,2.23
libmpeg2,0.5.1
libmsiecf,20240425
libmspack,0.11
libmspub,0.1.4
libmsym,0.2.3
libmtp,1.1.23
libmusicbrainz,5.1.0
libmwaw,0.3.21
libmygpo-qt5,1.1.0
libmygpo-qt6,1.2.0git.20250222T125957~4dfa3ba
libmypaint,1.6.1
libmysofa,1.3.2
libnbcompat,1.0.1
libnbd,1.24.0
libndp,1.8
libnet,1.3
libnetfilter_conntrack,1.1.0
libnetfilter_cthelper,1.0.1
libnetfilter_cttimeout,1.0.1
libnetfilter_queue,1.0.5
libnettle,3.10.1
libnfnetlink,1.0.2
libnfs,5.0.3
libnftnl,1.2.9
libnice,0.1.22
libnitrokey,3.8
libnk2,20240426
libnl-doc,3.9.0
libnl3,3.11.0
libnma,1.10.6
libnotify,0.8.4
libnova,0.15.0
libnpupnp,6.2.0
libnscd,2.0.2
libnsfdb,20240426
libnsl1-stub,1.1.0+git20250509.b78e4c9
libnss_usrfiles,2.27.1
libntlm,1.6
libnumbertext,1.0.11
libnvidia-egl-gbm,1.1.3
libnvidia-egl-wayland,1.1.22
libnvidia-egl-wayland2,1.0.1~20251213gitada1c37
libnvidia-egl-x11,1.0.5
libnvme,1.16.1+5.g52c13368
libnxz,0.64
liboauth,1.0.3
libodfgen,0.1.8
libodraw,20240505
libofa,0.9.3
libofx,0.10.5
libogg,1.3.5
liboldX,1.0.1
libolecf,20240427
libomemo-c,0.5.0
libopenmpt,0.7.13
libopenraw,0.3.7
liboping,1.10.0
liboqs,0.14.0
liborcus,0.19.2
liborigin,3.0.2
libosinfo,1.12.0
libosip2,5.3.1
libosmo-abis,2.0.0
libosmo-dsp,0.4.0
libosmo-netif,1.6.0
libosmo-sigtran,2.1.0
libosmocore,1.11.0
libostree,2025.2
libotf,0.9.16
libotr,4.1.1
libowfat,0.33
libp11,0.4.12
libpagemaker,0.0.4
libpanel,1.10.0
libpano,2.9.22
libpaper,2.1.0
libparserutils,0.2.4
libpcap,1.10.6
libpcd,1.0.1
libpciaccess,0.18.1
libpeas,1.36.0
libpeas2,2.0.7
libpff,20231205
libpfm,4.13.0
libphdi,20240508
libphonenumber,8.13.53
libpinyin,2.10.3
libpipeline,1.5.8
libplacebo,7.351.0
libplacebo5,5.264.1
libplasma6,6.4.2
libplist,2.6.0
libpng12,1.2.59
libpng16,1.6.55
libpolyclipping,6.4.2
libportal,0.9.1
libportal-qt6,0.9.1
libppd,2.1.1
libpqxx,7.10.3
libproxy-backend,0.5.9
libproxy-client,0.5.9
libpsl,0.21.5
libpsm2,12.0.1
libpst,0.6.76
libptytty,2.0
libpulp,0.3.17
libpulp-load-default,0.1
libpwquality,1.4.5
libqaccessibilityclient-qt5,0.6.0
libqaccessibilityclient-qt6,0.6.0
libqb,2.0.9+20250916.4b496d0
libqcow,20240308
libqjack,0.0+20170112
libqmi,1.34.0
libqrtr-glib,1.2.2
libqt5-qt3d,5.15.17+kde0
libqt5-qtbase,5.15.17+kde122
libqt5-qtcharts,5.15.17+kde0
libqt5-qtconnectivity,5.15.17+kde2
libqt5-qtdatavis3d,5.15.17+kde0
libqt5-qtdeclarative,5.15.17+kde21
libqt5-qtdoc,5.15.17
libqt5-qtgraphicaleffects,5.15.17+kde0
libqt5-qtimageformats,5.15.17+kde2
libqt5-qtlocation,5.15.17+kde7
libqt5-qtmultimedia,5.15.17+kde2
libqt5-qtnetworkauth,5.15.17+kde0
libqt5-qtquick3d,5.15.17+kde1
libqt5-qtquickcontrols,5.15.17+kde0
libqt5-qtquickcontrols2,5.15.17+kde5
libqt5-qtremoteobjects,5.15.17+kde0
libqt5-qtscript,5.15.17
libqt5-qtscxml,5.15.17+kde0
libqt5-qtsensors,5.15.17+kde0
libqt5-qtserialport,5.15.17+kde0
libqt5-qtspeech,5.15.17+kde1
libqt5-qtstyleplugins,5.0.0+git20170311
libqt5-qtsvg,5.15.17+kde5
libqt5-qttools,5.15.17+kde3
libqt5-qttranslations,5.15.17+kde0
libqt5-qtvirtualkeyboard,5.15.17+kde0
libqt5-qtwayland,5.15.17+kde57
libqt5-qtwebchannel,5.15.17+kde3
libqt5-qtwebengine,5.15.18
libqt5-qtwebsockets,5.15.17+kde2
libqt5-qtx11extras,5.15.17+kde0
libqt5-qtxmlpatterns,5.15.17+kde0
libqt5xdg,3.12.0
libqt6xdg,4.2.0
libquicktime,1.2.4+git20180804.fff99cd
libquo,1.4
libqxmpp-qt5,1.10.3
libqxmpp-qt6,1.10.3
libqxp,0.0.2
libraqm,0.10.2
libratbag,0.18
libraw,0.21.4
libraw1394,2.1.2
librcc,0.2.13
librcd,0.1.14
librdkafka,2.3.0
libreadline-java,0.8.3
librealsense,2.54.2
libredwg,0.13.3
libregf,20240421
libregraphapi,1.0.4
librelp,1.11.0
libreoffice,25.2.5.2
libreoffice-share-linker,1
libreoffice-voikko,5.0
libreplaygain,r475
librepo,1.19.0
librepods,0.1.0
libreport,2.17.15
librepository,1.1.6
librespeed-cli,1.0.11
libressl,4.1.0
librest,0.9.1
librest0_7,0.8.1
librevenge,0.0.5
librime,1.10.0+git20240229.4ee471e
librist,0.2.11
librsb,1.3.0.2
librseq,0~git159.313af7c
librsvg,2.60.2
librsync,2.3.4
librtas,2.0.6
librtas-doc,2.0.6
librtprocess,0.12.0+20230627
librttopo,1.1.0
librubberband,3.1.0
librvngabw,0.0.3
libsamplerate,0.2.2
libsass,3.6.6
libscca,20240427
libscfg,0.1.1
libscrypt,1.22
libsearpc,3.3.0.20230527
libseccomp,2.6.0
libsecp256k1,0.5.1
libsecprog,0.8
libsecret,0.21.7
libselinux,3.9
libselinux-bindings,3.9
libsemanage,3.9
libsemigroups,2.7.3
libsepol,3.9
libserf,1.3.10
libserializer,1.1.6
libserialport,0.1.2
libservicelog,1.1.19
libshine,3.1.1
libshout,2.4.6
libshumate,1.4.0
libsidplayfp,2.15.0
libsigc++2,2.12.1
libsigc++3,3.6.0
libsigrok,0.6.0~git20241020.f06f788
libsigscan,20240505
libsigsegv,2.14
libsixel,1.10.3
libskk,1.2.0+git20180916+1.0.5
libslirp,4.8.0+2
libsmbios,2.4.3.3.gf01a217
libsmdev,20240505
libsmi,0.4.8
libsmpp34,1.14.4
libsmraw,20240506
libsndfile,1.2.2
libsndfile-progs,1.2.2
libsocketcan,0.0.12
libsodium,1.0.21
libsolv,0.7.36
libsoup,3.6.5
libsoup2,2.74.3
libspatialite,5.1.0
libspectre,0.2.12
libspelling,0.4.7
libspf2,1.2.11
libspiro,20240903
libspnav,1.1
libsrtp,1.6.0
libsrtp2,2.7.0
libsrtp2-linphone,2.4.2~git.20230516
libssh,0.11.4
libssh2_org,1.11.1
libstaroffice,0.0.7
libstatgrab,0.92.1
libstfl,0.24
libstorage-ng,4.5.287
libstoragemgmt,1.10.2
libstroke,0.5.1
libstrophe,0.13.1
libsvm,3.30
libsysstat,1.1.0
libt3window,0.4.1
libtasn1,4.21.0
libtcnative-1-0,1.2.39
libteam,1.32
libtermkey,0.22
libthai,0.1.29
libtheora,1.1.1
libthreadar,1.5.0
libtimidity,0.2.7
libtins,4.4
libtirpc,1.3.6
libtomcrypt,1.18.2
libtommath,1.3.0
libtool,2.4.7
libtorrent,0.14.0
libtorrent-rasterbar,2.0.10
libtpms,0.10.0
libtracecmd,1.5.1
libtraceevent,1.8.4
libtracefs,1.8.1
libtranscript,0.3.4
libtree,3.1.1
libtsm,4.0.2
libuna,20240414
libuna-mini,20240414
libunibreak,5.1
libunicode,0.5.0
libuninameslist,20240524
libunistring,1.3
libunwind,1.8.1
libupnp,1.14.19
libupnpp,0.26.6
liburing,2.8
libusb-1_0,1.0.28
libusb-compat,0.1.8
libusb3380,0.0.0+git.20190126
libusbauth-configparser,1.0.5
libusbmuxd,2.0.2
libusrp,3.4.9
libuv,1.50.0
libv3270,5.4+git20240219
libva,2.23.0
libva-gl,2.23.0
libva-utils,2.23.0
libva-vdpau-driver,0.7.4
libvarlink,23
libvc,012
libvdpau,1.5
libvdpau-va-gl,0.4.2
libversion,3.0.3
libverto,0.3.2
libverto-glib,0.3.2
libverto-libev,0.3.2
libvhdi,20240509
libvirt,12.1.0
libvirt-dbus,1.4.1
libvirt-glib,5.0.0
libvisio,0.1.7
libvisual,0.4.0
libvma,9.8.84
libvmdk,20240510
libvoikko,4.3.2
libvorbis,1.3.7
libvorbis-doc,1.3.7
libvpd,2.2.10
libvpl,2.16.0
libvpl-tools,1.5.0
libvpx,1.14.1
libvsapm,20240503
libvsg,1.0.9
libvsgpt,20240504
libvshadow,20240504
libvslvm,20240504
libvsmbr,20240505
libvterm,0.3.3
libwacom,2.18.0
libwapcaplet,0.4.3
libwebp,1.5.0
libwebsockets,4.3.3
libwhich,1.2.0
libwlembed,0.0.0
libwmf,0.2.13
libwnck,43.2
libwpd,0.10.3
libwpe,1.16.2
libwpg,0.3.4
libwps,0.4.14
libwrc,20240421
libwtcdb,20240518
libx86emu,3.7
libxc,6.2.2
libxcb,1.17.0
libxcrypt,4.4.38
libxcvt,0.1.3
libxdg-basedir,1.2.3
libxfce4ui,4.20.2
libxfce4util,4.20.1
libxfce4windowing,4.20.4
libxkbcommon,1.8.0
libxkbfile,1.1.2
libxkbui,1.0.2
libxklavier,5.4
libxls,1.6.2
libxlsxwriter,1.1.8
libxml++,5.2.1
libxml++26,2.42.3
libxml++30,3.2.5
libxml++40,4.2.0
libxml2,2.13.8
libxml2-python,2.13.8
libxmlb,0.3.21
libxmp,4.6.0
libxpp,0.3.1
libxshmfence,1.3.2
libxslt,1.1.43
libxtrxdsp,0.0.0+git.20190830
libxtrxll,0.0.0+git.20201202
libyajl,2.1.0
libyaml,0.2.5
libyang,2.1.148
libyui,4.7.6
libyui-bindings,4.7.6
libyui-ncurses,4.7.6
libyui-ncurses-pkg,4.7.6
libyui-ncurses-rest-api,4.7.6
libyui-rest-api,4.7.6
libyuv,20230517+a377993
libzbc,6.2.0
libzdnn,1.1.2
